Jul 19, 2019  11:23:47 PM
Residual Gas Analyzer Software 
RGA Software Version, 3.218.004

Pressure vs Time Scan Setup:

Active channels in Scan, 10 
Units, Torr
Sample Period, 10.00, sec
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1000, Volts
CEM Gain, 1.00E+006 
Sensitivity Factor, 8.30E-005 
Filament Current, 1.00, mAmps
Start time, Jul 19, 2019  11:23:47 PM 
Channel,  Mass(amu),     Name,                 Cal Factor,  Noise Floor, CEM Status

1         2.00           H2                    1.00         2            OFF
2         12.00          Carbon                1.00         2            OFF
3         14.00          Nitrogen              1.00         2            OFF
4         16.00          CH4                   1.00         2            OFF
5         18.00          H2O                   1.00         2            OFF
6         28.00          CO                    1.00         2            OFF
7         32.00          O2                    1.00         2            OFF
8         34.00          H2S                   1.00         2            OFF
9         40.00          KH/NaOH               1.00         2            OFF
10        44.00          CO2                   1.00         2            OFF


Time(s)      Channel#1   Channel#2   Channel#3   Channel#4   Channel#5   Channel#6   Channel#7   Channel#8   Channel#9   Channel#10  

5889.984,   2.3730E-007,   1.8260E-008,   1.2787E-007,   2.7687E-007,   7.1197E-006,   1.9954E-006,   6.5671E-007,   4.8795E-009,   5.7358E-008,   1.6805E-007,  
5900.000,   2.3672E-007,   1.8147E-008,   1.2801E-007,   2.7686E-007,   7.0648E-006,   1.9862E-006,   6.6015E-007,   4.6277E-009,   5.6378E-008,   1.6696E-007,  
5909.984,   2.3884E-007,   1.8307E-008,   1.2816E-007,   2.7518E-007,   7.0983E-006,   2.0044E-006,   6.5827E-007,   4.8639E-009,   5.7167E-008,   1.6591E-007,  
5919.984,   2.3551E-007,   1.8010E-008,   1.2862E-007,   2.7264E-007,   7.0478E-006,   1.9900E-006,   6.5796E-007,   4.9361E-009,   5.6190E-008,   1.6600E-007,  
5929.984,   2.3498E-007,   1.8029E-008,   1.2789E-007,   2.7488E-007,   7.0628E-006,   1.9952E-006,   6.5697E-007,   4.7675E-009,   5.6983E-008,   1.6605E-007,  
5939.984,   2.3435E-007,   1.8030E-008,   1.2820E-007,   2.7465E-007,   7.0472E-006,   1.9956E-006,   6.5876E-007,   4.8241E-009,   5.6652E-008,   1.6544E-007,  
5949.984,   2.3700E-007,   1.7754E-008,   1.2850E-007,   2.7671E-007,   7.0240E-006,   1.9833E-006,   6.5828E-007,   4.9157E-009,   5.7095E-008,   1.6474E-007,  
5959.984,   2.3524E-007,   1.7948E-008,   1.2835E-007,   2.7514E-007,   6.9806E-006,   1.9823E-006,   6.5738E-007,   4.8855E-009,   5.6842E-008,   1.6345E-007,  
5969.984,   2.3513E-007,   1.7818E-008,   1.2808E-007,   2.7114E-007,   6.9368E-006,   1.9727E-006,   6.5655E-007,   4.8000E-009,   5.6648E-008,   1.6392E-007,  
5979.984,   2.3558E-007,   1.7778E-008,   1.2805E-007,   2.7354E-007,   6.9549E-006,   1.9701E-006,   6.5596E-007,   4.7916E-009,   5.7499E-008,   1.6623E-007,  
5989.984,   2.3464E-007,   1.7724E-008,   1.2684E-007,   2.7136E-007,   6.9737E-006,   1.9834E-006,   6.5720E-007,   4.8313E-009,   5.6830E-008,   1.6285E-007,  
5999.984,   2.3607E-007,   1.7947E-008,   1.2670E-007,   2.6914E-007,   6.9048E-006,   1.9867E-006,   6.6002E-007,   4.9590E-009,   5.6676E-008,   1.6316E-007,  
6009.984,   2.3149E-007,   1.7790E-008,   1.2723E-007,   2.7124E-007,   6.9150E-006,   1.9893E-006,   6.5632E-007,   4.7771E-009,   5.6853E-008,   1.6257E-007,  
6019.984,   2.3136E-007,   1.7314E-008,   1.2800E-007,   2.7094E-007,   6.9224E-006,   1.9795E-006,   6.5643E-007,   5.0892E-009,   5.6754E-008,   1.6220E-007,  
6029.984,   2.3117E-007,   1.7431E-008,   1.2603E-007,   2.6780E-007,   6.8310E-006,   1.9817E-006,   6.5526E-007,   4.7711E-009,   5.6875E-008,   1.6137E-007,  
6040.000,   2.3172E-007,   1.7410E-008,   1.2714E-007,   2.7099E-007,   6.8854E-006,   1.9836E-006,   6.5618E-007,   4.6602E-009,   5.6467E-008,   1.6270E-007,  
6049.984,   2.3303E-007,   1.7599E-008,   1.2864E-007,   2.7133E-007,   6.8740E-006,   1.9844E-006,   6.5287E-007,   4.7313E-009,   5.7230E-008,   1.6318E-007,  
6059.984,   2.3347E-007,   1.7654E-008,   1.2834E-007,   2.7018E-007,   6.7754E-006,   1.9750E-006,   6.5732E-007,   5.0651E-009,   5.6912E-008,   1.6258E-007,  
6069.984,   2.3370E-007,   1.7517E-008,   1.2691E-007,   2.7147E-007,   6.8143E-006,   1.9780E-006,   6.5410E-007,   4.9880E-009,   5.6072E-008,   1.6160E-007,  
6079.984,   2.3093E-007,   1.7665E-008,   1.2654E-007,   2.6829E-007,   6.7813E-006,   1.9754E-006,   6.5301E-007,   4.9000E-009,   5.6445E-008,   1.5955E-007,  
6089.984,   2.3166E-007,   1.7386E-008,   1.2664E-007,   2.6807E-007,   6.7597E-006,   1.9689E-006,   6.5290E-007,   5.0205E-009,   5.6506E-008,   1.6034E-007,  
6099.984,   2.3074E-007,   1.7588E-008,   1.2751E-007,   2.6620E-007,   6.7128E-006,   1.9779E-006,   6.5474E-007,   4.7687E-009,   5.5914E-008,   1.6079E-007,  
6109.984,   2.2794E-007,   1.7219E-008,   1.2696E-007,   2.6752E-007,   6.6701E-006,   1.9640E-006,   6.5002E-007,   5.0928E-009,   5.6431E-008,   1.5888E-007,  
6119.984,   2.2969E-007,   1.7451E-008,   1.2785E-007,   2.6725E-007,   6.6932E-006,   1.9610E-006,   6.4893E-007,   4.9108E-009,   5.7260E-008,   1.5996E-007,  
6129.984,   2.2774E-007,   1.7233E-008,   1.2855E-007,   2.6461E-007,   6.6656E-006,   1.9543E-006,   6.5304E-007,   5.0012E-009,   5.6540E-008,   1.5982E-007,  
6139.984,   2.3025E-007,   1.7270E-008,   1.2717E-007,   2.6627E-007,   6.6814E-006,   1.9617E-006,   6.5118E-007,   4.7229E-009,   5.6028E-008,   1.5890E-007,  
6149.984,   2.2867E-007,   1.7584E-008,   1.2682E-007,   2.6612E-007,   6.6858E-006,   1.9785E-006,   6.5125E-007,   5.0217E-009,   5.6487E-008,   1.5878E-007,  
6159.984,   2.2857E-007,   1.7658E-008,   1.2734E-007,   2.6581E-007,   6.6641E-006,   1.9567E-006,   6.4748E-007,   4.9651E-009,   5.6096E-008,   1.6039E-007,  
6169.984,   2.2768E-007,   1.7228E-008,   1.2729E-007,   2.6383E-007,   6.6472E-006,   1.9752E-006,   6.5089E-007,   4.9181E-009,   5.6289E-008,   1.5944E-007,  
6179.984,   2.2849E-007,   1.7155E-008,   1.2700E-007,   2.6583E-007,   6.6453E-006,   1.9710E-006,   6.4908E-007,   4.8289E-009,   5.6161E-008,   1.5663E-007,  
6189.984,   2.2644E-007,   1.7158E-008,   1.2796E-007,   2.6301E-007,   6.6035E-006,   1.9575E-006,   6.4780E-007,   4.9651E-009,   5.5911E-008,   1.5718E-007,  
6200.000,   2.2675E-007,   1.6918E-008,   1.2711E-007,   2.6333E-007,   6.5373E-006,   1.9630E-006,   6.5228E-007,   4.8241E-009,   5.5908E-008,   1.5657E-007,  
6209.984,   2.2607E-007,   1.6747E-008,   1.2722E-007,   2.6320E-007,   6.5059E-006,   1.9662E-006,   6.4597E-007,   5.0422E-009,   5.5680E-008,   1.5636E-007,  
6219.984,   2.2418E-007,   1.6694E-008,   1.2775E-007,   2.6210E-007,   6.5333E-006,   1.9606E-006,   6.4952E-007,   4.7482E-009,   5.6248E-008,   1.5758E-007,  
6229.984,   2.2608E-007,   1.7213E-008,   1.2897E-007,   2.6405E-007,   6.5542E-006,   1.9737E-006,   6.5168E-007,   4.7590E-009,   5.5743E-008,   1.5765E-007,  
6239.984,   2.2409E-007,   1.6908E-008,   1.2813E-007,   2.6174E-007,   6.5251E-006,   1.9579E-006,   6.4976E-007,   4.8313E-009,   5.5840E-008,   1.5664E-007,  
6250.000,   2.2576E-007,   1.6655E-008,   1.2843E-007,   2.6174E-007,   6.4909E-006,   1.9630E-006,   6.4752E-007,   4.8867E-009,   5.6089E-008,   1.5703E-007,  
6259.984,   2.2360E-007,   1.6723E-008,   1.2804E-007,   2.6147E-007,   6.4853E-006,   1.9718E-006,   6.4717E-007,   4.7639E-009,   5.6070E-008,   1.5600E-007,  
6269.984,   2.2438E-007,   1.7098E-008,   1.2923E-007,   2.6010E-007,   6.4708E-006,   1.9559E-006,   6.4958E-007,   5.0783E-009,   5.6083E-008,   1.5620E-007,  
6279.984,   2.2399E-007,   1.6996E-008,   1.2810E-007,   2.6013E-007,   6.4573E-006,   1.9702E-006,   6.4764E-007,   5.0072E-009,   5.6164E-008,   1.5535E-007,  
6290.000,   2.2464E-007,   1.6690E-008,   1.2800E-007,   2.6170E-007,   6.4273E-006,   1.9592E-006,   6.4903E-007,   5.0735E-009,   5.6128E-008,   1.5757E-007,  
6300.000,   2.2309E-007,   1.7098E-008,   1.2801E-007,   2.6269E-007,   6.4203E-006,   1.9687E-006,   6.5222E-007,   4.8976E-009,   5.6229E-008,   1.5695E-007,  
6309.984,   2.2400E-007,   1.7425E-008,   1.2830E-007,   2.5926E-007,   6.3857E-006,   1.9555E-006,   6.5461E-007,   5.0952E-009,   5.7088E-008,   1.5742E-007,  
6319.984,   2.2370E-007,   1.6922E-008,   1.2752E-007,   2.6115E-007,   6.4267E-006,   1.9854E-006,   6.4766E-007,   4.9446E-009,   5.6561E-008,   1.5915E-007,  
6329.984,   2.2416E-007,   1.7053E-008,   1.2711E-007,   2.6185E-007,   6.4438E-006,   1.9773E-006,   6.5374E-007,   5.1566E-009,   5.6581E-008,   1.5808E-007,  
6340.000,   2.2294E-007,   1.6734E-008,   1.2799E-007,   2.6077E-007,   6.4061E-006,   1.9560E-006,   6.5132E-007,   5.1422E-009,   5.6676E-008,   1.5638E-007,  
6349.984,   2.2314E-007,   1.6978E-008,   1.2829E-007,   2.5663E-007,   6.3999E-006,   1.9692E-006,   6.5288E-007,   5.0940E-009,   5.6171E-008,   1.5734E-007,  
6359.984,   2.2086E-007,   1.6848E-008,   1.2839E-007,   2.6100E-007,   6.4080E-006,   1.9632E-006,   6.4837E-007,   4.9928E-009,   5.5834E-008,   1.5669E-007,  
6369.984,   2.2008E-007,   1.6812E-008,   1.2935E-007,   2.6045E-007,   6.3743E-006,   1.9625E-006,   6.5320E-007,   5.2940E-009,   5.6549E-008,   1.5705E-007,  
6379.984,   2.2212E-007,   1.6861E-008,   1.2931E-007,   2.6123E-007,   6.3807E-006,   1.9619E-006,   6.4892E-007,   5.0361E-009,   5.6278E-008,   1.5695E-007,  
6389.984,   2.2145E-007,   1.6806E-008,   1.2848E-007,   2.5870E-007,   6.3595E-006,   1.9687E-006,   6.5275E-007,   5.0747E-009,   5.5894E-008,   1.5568E-007,  
6399.984,   2.2112E-007,   1.6725E-008,   1.2792E-007,   2.5758E-007,   6.3579E-006,   1.9657E-006,   6.5032E-007,   5.1301E-009,   5.6765E-008,   1.5750E-007,  
6409.984,   2.2185E-007,   1.6934E-008,   1.2888E-007,   2.5592E-007,   6.3226E-006,   1.9678E-006,   6.4924E-007,   5.1590E-009,   5.6217E-008,   1.5675E-007,  
6419.984,   2.2006E-007,   1.7151E-008,   1.2769E-007,   2.5878E-007,   6.3370E-006,   1.9762E-006,   6.5035E-007,   5.2819E-009,   5.6595E-008,   1.5785E-007,  
6429.984,   2.2164E-007,   1.7440E-008,   1.2945E-007,   2.5810E-007,   6.3799E-006,   1.9721E-006,   6.4834E-007,   5.1036E-009,   5.6489E-008,   1.5840E-007,  
6439.984,   2.2250E-007,   1.7036E-008,   1.2946E-007,   2.6014E-007,   6.2973E-006,   1.9728E-006,   6.4674E-007,   5.2458E-009,   5.6066E-008,   1.5774E-007,  
6449.984,   2.2042E-007,   1.7143E-008,   1.2777E-007,   2.5904E-007,   6.3258E-006,   1.9723E-006,   6.5098E-007,   5.2651E-009,   5.6090E-008,   1.5791E-007,  
6460.000,   2.2275E-007,   1.7196E-008,   1.2920E-007,   2.5771E-007,   6.3034E-006,   1.9643E-006,   6.4573E-007,   5.2639E-009,   5.6754E-008,   1.5795E-007,  
6469.984,   2.2046E-007,   1.7251E-008,   1.2889E-007,   2.5664E-007,   6.2923E-006,   1.9680E-006,   6.4780E-007,   5.3518E-009,   5.6518E-008,   1.5676E-007,  
6479.984,   2.2000E-007,   1.7125E-008,   1.2875E-007,   2.5703E-007,   6.3123E-006,   1.9752E-006,   6.5420E-007,   5.6398E-009,   5.6502E-008,   1.5788E-007,  
6489.984,   2.2077E-007,   1.6990E-008,   1.2908E-007,   2.5996E-007,   6.2772E-006,   1.9753E-006,   6.4493E-007,   5.4627E-009,   5.6687E-008,   1.5856E-007,  
6499.984,   2.2138E-007,   1.6723E-008,   1.2954E-007,   2.5885E-007,   6.2576E-006,   1.9749E-006,   6.4886E-007,   5.3627E-009,   5.6440E-008,   1.5746E-007,  
6510.000,   2.2016E-007,   1.7281E-008,   1.2938E-007,   2.5756E-007,   6.2473E-006,   1.9664E-006,   6.4893E-007,   5.3337E-009,   5.7136E-008,   1.5670E-007,  
6519.984,   2.1889E-007,   1.6816E-008,   1.2912E-007,   2.5920E-007,   6.2447E-006,   1.9727E-006,   6.5263E-007,   5.4169E-009,   5.6496E-008,   1.5757E-007,  
6529.984,   2.1980E-007,   1.7000E-008,   1.2947E-007,   2.5733E-007,   6.2786E-006,   1.9725E-006,   6.4846E-007,   5.3904E-009,   5.6567E-008,   1.5810E-007,  
6539.984,   2.2047E-007,   1.6896E-008,   1.2953E-007,   2.5819E-007,   6.2787E-006,   1.9754E-006,   6.5010E-007,   5.3602E-009,   5.6852E-008,   1.5912E-007,  
6549.984,   2.2046E-007,   1.6976E-008,   1.2936E-007,   2.5758E-007,   6.1923E-006,   1.9681E-006,   6.4998E-007,   5.3506E-009,   5.6036E-008,   1.5840E-007,  
6559.984,   2.2005E-007,   1.7142E-008,   1.2902E-007,   2.5509E-007,   6.2620E-006,   1.9693E-006,   6.5262E-007,   5.3675E-009,   5.6383E-008,   1.5944E-007,  
6569.984,   2.2026E-007,   1.7128E-008,   1.2933E-007,   2.5784E-007,   6.2679E-006,   1.9730E-006,   6.5293E-007,   5.5265E-009,   5.6577E-008,   1.6188E-007,  
6579.984,   2.2160E-007,   1.7048E-008,   1.2955E-007,   2.5960E-007,   6.2694E-006,   1.9701E-006,   6.4952E-007,   5.5699E-009,   5.6752E-008,   1.5906E-007,  
6589.984,   2.2114E-007,   1.7296E-008,   1.2950E-007,   2.5833E-007,   6.2588E-006,   1.9572E-006,   6.5264E-007,   5.4494E-009,   5.7288E-008,   1.5937E-007,  
6599.984,   2.2051E-007,   1.7087E-008,   1.2974E-007,   2.5815E-007,   6.2569E-006,   1.9799E-006,   6.5301E-007,   5.4759E-009,   5.6578E-008,   1.6049E-007,  
6609.984,   2.2071E-007,   1.7098E-008,   1.2940E-007,   2.5813E-007,   6.2549E-006,   1.9845E-006,   6.4860E-007,   5.7217E-009,   5.6898E-008,   1.5997E-007,  
6619.984,   2.1976E-007,   1.7408E-008,   1.2960E-007,   2.5998E-007,   6.2971E-006,   1.9764E-006,   6.5191E-007,   5.6735E-009,   5.6586E-008,   1.6158E-007,  
6629.984,   2.1882E-007,   1.7593E-008,   1.2883E-007,   2.5878E-007,   6.2281E-006,   1.9614E-006,   6.5444E-007,   5.6867E-009,   5.6173E-008,   1.6066E-007,  
6640.000,   2.1976E-007,   1.7205E-008,   1.2859E-007,   2.5990E-007,   6.2075E-006,   1.9722E-006,   6.5171E-007,   5.6940E-009,   5.7054E-008,   1.5840E-007,  
6649.984,   2.2085E-007,   1.7123E-008,   1.3016E-007,   2.6041E-007,   6.2337E-006,   1.9796E-006,   6.5182E-007,   5.7000E-009,   5.6982E-008,   1.6033E-007,  
6659.984,   2.2050E-007,   1.7140E-008,   1.2912E-007,   2.5768E-007,   6.2583E-006,   1.9621E-006,   6.5158E-007,   5.5434E-009,   5.6813E-008,   1.5988E-007,  
6669.984,   2.2003E-007,   1.7139E-008,   1.3013E-007,   2.5647E-007,   6.1817E-006,   1.9838E-006,   6.4897E-007,   5.4976E-009,   5.6767E-008,   1.6008E-007,  
6679.984,   2.1795E-007,   1.7219E-008,   1.3062E-007,   2.5994E-007,   6.1363E-006,   1.9685E-006,   6.5146E-007,   5.9012E-009,   5.6452E-008,   1.5983E-007,  
6689.984,   2.1906E-007,   1.7317E-008,   1.2934E-007,   2.5667E-007,   6.1847E-006,   1.9773E-006,   6.4800E-007,   5.9675E-009,   5.6624E-008,   1.5974E-007,  
6699.984,   2.1974E-007,   1.7506E-008,   1.2979E-007,   2.5639E-007,   6.2012E-006,   1.9710E-006,   6.5114E-007,   6.0795E-009,   5.5651E-008,   1.6096E-007,  
6709.984,   2.1828E-007,   1.7417E-008,   1.2955E-007,   2.5735E-007,   6.1445E-006,   1.9715E-006,   6.5280E-007,   5.7867E-009,   5.6533E-008,   1.6024E-007,  
6719.984,   2.2014E-007,   1.7261E-008,   1.2941E-007,   2.5701E-007,   6.1856E-006,   1.9742E-006,   6.5299E-007,   5.8072E-009,   5.6553E-008,   1.6035E-007,  
6729.984,   2.1830E-007,   1.7430E-008,   1.2963E-007,   2.5642E-007,   6.1125E-006,   1.9629E-006,   6.5367E-007,   5.7446E-009,   5.6424E-008,   1.6001E-007,  
6739.984,   2.2089E-007,   1.7196E-008,   1.3025E-007,   2.5792E-007,   6.1377E-006,   1.9720E-006,   6.5317E-007,   5.9940E-009,   5.6280E-008,   1.6047E-007,  
6749.984,   2.1832E-007,   1.7407E-008,   1.2909E-007,   2.5731E-007,   6.1307E-006,   1.9676E-006,   6.5144E-007,   5.9747E-009,   5.6708E-008,   1.6023E-007,  
6759.984,   2.2009E-007,   1.7646E-008,   1.3100E-007,   2.5721E-007,   6.1167E-006,   1.9790E-006,   6.5227E-007,   6.0060E-009,   5.6334E-008,   1.6173E-007,  
6769.984,   2.1752E-007,   1.7043E-008,   1.2971E-007,   2.5661E-007,   6.1323E-006,   1.9583E-006,   6.5584E-007,   5.9157E-009,   5.6880E-008,   1.5908E-007,  
6779.984,   2.1933E-007,   1.7186E-008,   1.2901E-007,   2.5595E-007,   6.1579E-006,   1.9793E-006,   6.4979E-007,   6.1892E-009,   5.6713E-008,   1.6063E-007,  
6789.984,   2.1986E-007,   1.7070E-008,   1.3137E-007,   2.5664E-007,   6.1204E-006,   1.9766E-006,   6.4848E-007,   6.0771E-009,   5.6524E-008,   1.5990E-007,  
6799.984,   2.1716E-007,   1.7708E-008,   1.2949E-007,   2.5723E-007,   6.0997E-006,   1.9641E-006,   6.5311E-007,   5.9916E-009,   5.7178E-008,   1.6108E-007,  
6810.000,   2.1842E-007,   1.7446E-008,   1.2924E-007,   2.5594E-007,   6.1721E-006,   1.9869E-006,   6.5580E-007,   6.0554E-009,   5.7336E-008,   1.6176E-007,  
6819.984,   2.1814E-007,   1.7365E-008,   1.3127E-007,   2.5846E-007,   6.1443E-006,   1.9883E-006,   6.5707E-007,   6.0964E-009,   5.7422E-008,   1.6252E-007,  
6829.984,   2.1896E-007,   1.7673E-008,   1.3119E-007,   2.5385E-007,   6.1391E-006,   1.9964E-006,   6.5554E-007,   6.2072E-009,   5.6869E-008,   1.6210E-007,  
6839.984,   2.1865E-007,   1.7446E-008,   1.3006E-007,   2.5547E-007,   6.1272E-006,   1.9863E-006,   6.5273E-007,   6.0904E-009,   5.7143E-008,   1.6289E-007,  
6849.984,   2.1971E-007,   1.7753E-008,   1.2975E-007,   2.5812E-007,   6.1410E-006,   1.9836E-006,   6.5857E-007,   6.2289E-009,   5.7243E-008,   1.6361E-007,  
6860.000,   2.1898E-007,   1.7554E-008,   1.3104E-007,   2.5813E-007,   6.1308E-006,   1.9717E-006,   6.5253E-007,   6.4337E-009,   5.7201E-008,   1.6371E-007,  
6869.984,   2.1891E-007,   1.7731E-008,   1.3058E-007,   2.5759E-007,   6.0880E-006,   1.9836E-006,   6.5858E-007,   6.3578E-009,   5.6983E-008,   1.6401E-007,  
6879.984,   2.1760E-007,   1.7839E-008,   1.2953E-007,   2.5702E-007,   6.1113E-006,   1.9684E-006,   6.5535E-007,   6.4241E-009,   5.6773E-008,   1.6403E-007,  
6889.984,   2.1746E-007,   1.8110E-008,   1.3157E-007,   2.5745E-007,   6.1220E-006,   1.9860E-006,   6.5990E-007,   6.4289E-009,   5.7228E-008,   1.6314E-007,  
6899.984,   2.1958E-007,   1.7905E-008,   1.3082E-007,   2.5629E-007,   6.1168E-006,   1.9845E-006,   6.5124E-007,   6.6578E-009,   5.6847E-008,   1.6437E-007,  
6909.984,   2.1846E-007,   1.7666E-008,   1.3099E-007,   2.5770E-007,   6.1315E-006,   1.9749E-006,   6.5592E-007,   6.3096E-009,   5.7827E-008,   1.6336E-007,  
6919.984,   2.1935E-007,   1.7618E-008,   1.3072E-007,   2.5743E-007,   6.0688E-006,   1.9944E-006,   6.5823E-007,   6.6699E-009,   5.6927E-008,   1.6529E-007,  
6929.984,   2.1883E-007,   1.7877E-008,   1.3004E-007,   2.5620E-007,   6.0769E-006,   1.9875E-006,   6.5664E-007,   7.0048E-009,   5.6582E-008,   1.6485E-007,  
6939.984,   2.1779E-007,   1.7611E-008,   1.3094E-007,   2.5995E-007,   6.1206E-006,   1.9892E-006,   6.5433E-007,   6.5627E-009,   5.7082E-008,   1.6545E-007,  
6950.000,   2.1944E-007,   1.7869E-008,   1.3049E-007,   2.5667E-007,   6.0991E-006,   1.9802E-006,   6.5517E-007,   6.5157E-009,   5.6672E-008,   1.6511E-007,  
6959.984,   2.1760E-007,   1.7784E-008,   1.3002E-007,   2.5740E-007,   6.1024E-006,   1.9726E-006,   6.5879E-007,   6.4675E-009,   5.6863E-008,   1.6525E-007,  
6969.984,   2.1896E-007,   1.7612E-008,   1.3029E-007,   2.5675E-007,   6.1250E-006,   1.9807E-006,   6.5583E-007,   6.4434E-009,   5.6818E-008,   1.6447E-007,  
6979.984,   2.1837E-007,   1.7395E-008,   1.3234E-007,   2.5626E-007,   6.0619E-006,   1.9809E-006,   6.5853E-007,   6.5494E-009,   5.6739E-008,   1.6410E-007,  
6989.984,   2.1803E-007,   1.7441E-008,   1.3120E-007,   2.5812E-007,   6.0454E-006,   1.9817E-006,   6.5506E-007,   6.4819E-009,   5.7439E-008,   1.6378E-007,  
6999.984,   2.1754E-007,   1.7387E-008,   1.3094E-007,   2.5546E-007,   6.0231E-006,   1.9696E-006,   6.5175E-007,   6.4265E-009,   5.7316E-008,   1.6230E-007,  
7009.984,   2.1687E-007,   1.7649E-008,   1.3114E-007,   2.5552E-007,   5.9998E-006,   1.9992E-006,   6.5335E-007,   6.5494E-009,   5.7123E-008,   1.6406E-007,  
7019.984,   2.1521E-007,   1.7861E-008,   1.3116E-007,   2.5447E-007,   6.0282E-006,   2.0499E-006,   6.5709E-007,   6.2940E-009,   5.7134E-008,   1.6484E-007,  
7029.984,   2.1718E-007,   1.7860E-008,   1.3062E-007,   2.5608E-007,   6.0184E-006,   1.9841E-006,   6.4964E-007,   6.8024E-009,   5.6866E-008,   1.6488E-007,  
7039.984,   2.1583E-007,   1.7786E-008,   1.2988E-007,   2.5683E-007,   5.9987E-006,   1.9914E-006,   6.5067E-007,   6.4614E-009,   5.6723E-008,   1.6383E-007,  
7049.984,   2.1503E-007,   1.7657E-008,   1.3000E-007,   2.5401E-007,   5.9986E-006,   1.9782E-006,   6.5339E-007,   6.5145E-009,   5.6743E-008,   1.6275E-007,  
7059.984,   2.1434E-007,   1.7947E-008,   1.3137E-007,   2.5484E-007,   6.0001E-006,   1.9832E-006,   6.5709E-007,   6.4928E-009,   5.6904E-008,   1.6179E-007,  
7069.984,   2.1385E-007,   1.7700E-008,   1.3077E-007,   2.5272E-007,   5.9464E-006,   1.9806E-006,   6.5623E-007,   6.7663E-009,   5.7625E-008,   1.6105E-007,  
7079.984,   2.1513E-007,   1.7661E-008,   1.3067E-007,   2.5344E-007,   5.9205E-006,   1.9947E-006,   6.5459E-007,   6.4675E-009,   5.6924E-008,   1.6391E-007,  
7089.984,   2.1363E-007,   1.7557E-008,   1.3103E-007,   2.5367E-007,   5.8996E-006,   1.9689E-006,   6.4916E-007,   6.4843E-009,   5.6747E-008,   1.6509E-007,  
7099.984,   2.1454E-007,   1.7655E-008,   1.3163E-007,   2.5405E-007,   5.8932E-006,   1.9922E-006,   6.5752E-007,   6.8795E-009,   5.7259E-008,   1.6595E-007,  
7110.000,   2.1497E-007,   1.7958E-008,   1.3129E-007,   2.5490E-007,   5.9472E-006,   1.9864E-006,   6.5105E-007,   6.8867E-009,   5.7187E-008,   1.6743E-007,  
7119.984,   2.1390E-007,   1.7605E-008,   1.3048E-007,   2.5242E-007,   5.9616E-006,   1.9773E-006,   6.5120E-007,   6.7819E-009,   5.6872E-008,   1.6710E-007,  
7129.984,   2.1468E-007,   1.7943E-008,   1.3170E-007,   2.5497E-007,   5.9713E-006,   1.9863E-006,   6.5627E-007,   6.7024E-009,   5.7159E-008,   1.6626E-007,  
7139.984,   2.1568E-007,   1.8082E-008,   1.3172E-007,   2.5281E-007,   5.9041E-006,   1.9799E-006,   6.5653E-007,   6.4952E-009,   5.7223E-008,   1.6585E-007,  
7149.984,   2.1420E-007,   1.7876E-008,   1.3159E-007,   2.5380E-007,   5.9298E-006,   1.9910E-006,   6.5185E-007,   6.5855E-009,   5.7204E-008,   1.6596E-007,  
7160.000,   2.1313E-007,   1.7846E-008,   1.3196E-007,   2.5495E-007,   5.9004E-006,   1.9860E-006,   6.5661E-007,   6.7096E-009,   5.6907E-008,   1.6610E-007,  
7169.984,   2.1384E-007,   1.7435E-008,   1.3203E-007,   2.5480E-007,   5.8947E-006,   1.9781E-006,   6.5734E-007,   6.4361E-009,   5.7319E-008,   1.6704E-007,  
7179.984,   2.1159E-007,   1.7992E-008,   1.3153E-007,   2.5322E-007,   5.8667E-006,   1.9799E-006,   6.5729E-007,   6.5096E-009,   5.7170E-008,   1.6605E-007,  
7189.984,   2.1182E-007,   1.7383E-008,   1.3157E-007,   2.5475E-007,   5.8572E-006,   1.9783E-006,   6.4990E-007,   6.4614E-009,   5.6370E-008,   1.6467E-007,  
7200.000,   2.1144E-007,   1.7900E-008,   1.3069E-007,   2.5256E-007,   5.8317E-006,   1.9880E-006,   6.5775E-007,   6.7096E-009,   5.7186E-008,   1.6640E-007,  
7209.984,   2.1116E-007,   1.7873E-008,   1.3064E-007,   2.5031E-007,   5.7803E-006,   1.9889E-006,   6.5380E-007,   6.6651E-009,   5.6895E-008,   1.6587E-007,  
7219.984,   2.1231E-007,   1.7741E-008,   1.3118E-007,   2.5154E-007,   5.8320E-006,   1.9695E-006,   6.5481E-007,   6.6711E-009,   5.7970E-008,   1.6719E-007,  
7229.984,   2.1013E-007,   1.7971E-008,   1.3086E-007,   2.5162E-007,   5.8050E-006,   1.9696E-006,   6.5505E-007,   6.5795E-009,   5.7078E-008,   1.6613E-007,  
7239.984,   2.1007E-007,   1.7925E-008,   1.3085E-007,   2.5250E-007,   5.7798E-006,   1.9707E-006,   6.5464E-007,   6.5590E-009,   5.7298E-008,   1.6689E-007,  
7249.984,   2.1016E-007,   1.7849E-008,   1.3046E-007,   2.5111E-007,   5.7684E-006,   1.9777E-006,   6.5597E-007,   6.5783E-009,   5.6696E-008,   1.6848E-007,  
7259.984,   2.1083E-007,   1.8219E-008,   1.3082E-007,   2.5042E-007,   5.7307E-006,   1.9833E-006,   6.5908E-007,   6.7048E-009,   5.7080E-008,   1.6744E-007,  
