Jul 08, 2019  09:55:22 PM
Residual Gas Analyzer Software 
RGA Software Version, 3.218.004

Pressure vs Time Scan Setup:

Active channels in Scan, 10 
Units, Torr
Sample Period, 10.00, sec
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1060, Volts
CEM Gain, 1.11E+003 
Sensitivity Factor, 8.30E-005 
Filament Current, 1.00, mAmps
Start time, Jul 08, 2019  09:55:22 PM 
Channel,  Mass(amu),     Name,                 Cal Factor,  Noise Floor, CEM Status

1         2.00           H2                    1.00         2            OFF
2         12.00          Carbon                1.00         2            OFF
3         14.00          Nitrogen              1.00         2            OFF
4         16.00          CH4                   1.00         2            OFF
5         18.00          H2O                   1.00         2            OFF
6         28.00          CO                    1.00         2            OFF
7         32.00          O2                    1.00         2            OFF
8         34.00          H2S                   1.00         2            OFF
9         40.00          KH/NaOH               1.00         2            OFF
10        44.00          CO2                   1.00         2            OFF


Time(s)      Channel#1   Channel#2   Channel#3   Channel#4   Channel#5   Channel#6   Channel#7   Channel#8   Channel#9   Channel#10  

4400.000,   2.5283E-007,   2.8366E-008,   1.0877E-007,   2.6793E-007,   6.7986E-006,   1.5829E-006,   5.5915E-007,   3.1663E-009,   4.7004E-008,   3.3132E-007,  
4410.000,   2.5193E-007,   2.8198E-008,   1.0700E-007,   2.6724E-007,   6.7729E-006,   1.5833E-006,   5.6228E-007,   3.4795E-009,   4.7570E-008,   3.3018E-007,  
4420.000,   2.5245E-007,   2.7945E-008,   1.0766E-007,   2.6686E-007,   6.8035E-006,   1.5942E-006,   5.6397E-007,   3.1614E-009,   4.7077E-008,   3.2952E-007,  
4430.000,   2.5444E-007,   2.8306E-008,   1.0910E-007,   2.7005E-007,   6.7967E-006,   1.5983E-006,   5.6321E-007,   3.3145E-009,   4.7372E-008,   3.2987E-007,  
4440.000,   2.5615E-007,   2.8464E-008,   1.0813E-007,   2.6884E-007,   6.8117E-006,   1.5866E-006,   5.6092E-007,   3.2675E-009,   4.7095E-008,   3.3128E-007,  
4450.000,   2.5702E-007,   2.8855E-008,   1.0865E-007,   2.6762E-007,   6.8326E-006,   1.5904E-006,   5.6186E-007,   3.4337E-009,   4.7040E-008,   3.3201E-007,  
4460.000,   2.5519E-007,   2.8348E-008,   1.0866E-007,   2.7064E-007,   6.8573E-006,   1.6429E-006,   5.6875E-007,   3.4313E-009,   4.7523E-008,   3.3158E-007,  
4470.000,   2.5650E-007,   2.8005E-008,   1.0819E-007,   2.6873E-007,   6.8255E-006,   1.6027E-006,   5.6678E-007,   3.3108E-009,   4.7227E-008,   3.3183E-007,  
4480.000,   2.5532E-007,   2.8798E-008,   1.0986E-007,   2.7129E-007,   6.8510E-006,   1.5968E-006,   5.6375E-007,   3.4494E-009,   4.7728E-008,   3.3200E-007,  
4490.016,   2.5707E-007,   2.8710E-008,   1.0886E-007,   2.7019E-007,   6.8829E-006,   1.5961E-006,   5.5891E-007,   3.2663E-009,   4.7257E-008,   3.3440E-007,  
4500.000,   2.5540E-007,   2.8523E-008,   1.0805E-007,   2.7026E-007,   6.9228E-006,   1.6020E-006,   5.6461E-007,   3.2614E-009,   4.7219E-008,   3.3435E-007,  
4510.000,   2.5888E-007,   2.8576E-008,   1.0814E-007,   2.7297E-007,   6.9175E-006,   1.5969E-006,   5.6112E-007,   3.1771E-009,   4.6900E-008,   3.3364E-007,  
4520.000,   2.5873E-007,   2.8453E-008,   1.0874E-007,   2.7139E-007,   6.8566E-006,   1.6046E-006,   5.6608E-007,   3.2651E-009,   4.7357E-008,   3.3338E-007,  
4530.000,   2.5983E-007,   2.8467E-008,   1.0973E-007,   2.7070E-007,   6.9107E-006,   1.5960E-006,   5.6430E-007,   3.3795E-009,   4.7265E-008,   3.3083E-007,  
4540.000,   2.5701E-007,   2.8251E-008,   1.0742E-007,   2.6997E-007,   6.8718E-006,   1.6039E-006,   5.6372E-007,   3.1988E-009,   4.7483E-008,   3.3212E-007,  
4550.000,   2.5875E-007,   2.8539E-008,   1.0886E-007,   2.7089E-007,   6.9475E-006,   1.5973E-006,   5.6499E-007,   3.2976E-009,   4.7831E-008,   3.3351E-007,  
4560.000,   2.5985E-007,   2.8884E-008,   1.0834E-007,   2.7330E-007,   6.9301E-006,   1.6070E-006,   5.6530E-007,   3.2205E-009,   4.7569E-008,   3.3483E-007,  
4570.000,   2.5986E-007,   2.8611E-008,   1.0901E-007,   2.7280E-007,   6.9840E-006,   1.6049E-006,   5.6574E-007,   3.3855E-009,   4.7511E-008,   3.3337E-007,  
4580.000,   2.6183E-007,   2.9266E-008,   1.0903E-007,   2.7197E-007,   6.9576E-006,   1.6176E-006,   5.6364E-007,   3.4024E-009,   4.7493E-008,   3.3641E-007,  
4590.000,   2.5956E-007,   2.9198E-008,   1.0789E-007,   2.7346E-007,   6.9705E-006,   1.6064E-006,   5.6626E-007,   3.3807E-009,   4.7733E-008,   3.3558E-007,  
4600.000,   2.6080E-007,   2.8912E-008,   1.0866E-007,   2.7127E-007,   6.9434E-006,   1.6123E-006,   5.6242E-007,   3.4084E-009,   4.6914E-008,   3.3252E-007,  
4610.000,   2.6150E-007,   2.9073E-008,   1.0900E-007,   2.7254E-007,   6.9494E-006,   1.6109E-006,   5.6400E-007,   3.4096E-009,   4.7053E-008,   3.3254E-007,  
4620.000,   2.6116E-007,   2.8687E-008,   1.0883E-007,   2.7041E-007,   6.9972E-006,   1.6043E-006,   5.6179E-007,   3.2120E-009,   4.7553E-008,   3.3219E-007,  
4630.000,   2.6067E-007,   2.8875E-008,   1.0900E-007,   2.7245E-007,   6.9723E-006,   1.6070E-006,   5.6204E-007,   3.2145E-009,   4.7339E-008,   3.3327E-007,  
4640.000,   2.6191E-007,   2.8620E-008,   1.0870E-007,   2.7181E-007,   6.9522E-006,   1.6100E-006,   5.6540E-007,   3.3265E-009,   4.7530E-008,   3.3226E-007,  
4650.000,   2.6147E-007,   2.8737E-008,   1.0828E-007,   2.7044E-007,   6.9554E-006,   1.6014E-006,   5.6068E-007,   3.3000E-009,   4.7247E-008,   3.2769E-007,  
4660.000,   2.6218E-007,   2.8435E-008,   1.0813E-007,   2.7123E-007,   6.9542E-006,   1.5966E-006,   5.6299E-007,   3.3687E-009,   4.7199E-008,   3.2528E-007,  
4670.000,   2.5992E-007,   2.8392E-008,   1.0770E-007,   2.6947E-007,   6.9296E-006,   1.5986E-006,   5.5980E-007,   3.2602E-009,   4.7083E-008,   3.2402E-007,  
4680.000,   2.5869E-007,   2.8249E-008,   1.0800E-007,   2.7150E-007,   6.9224E-006,   1.6048E-006,   5.5995E-007,   3.3205E-009,   4.7306E-008,   3.2439E-007,  
4690.000,   2.6123E-007,   2.7807E-008,   1.0791E-007,   2.6943E-007,   6.9524E-006,   1.6065E-006,   5.5962E-007,   3.1590E-009,   4.7607E-008,   3.2242E-007,  
4700.016,   2.6163E-007,   2.7657E-008,   1.0833E-007,   2.6931E-007,   6.9369E-006,   1.6062E-006,   5.6388E-007,   3.2337E-009,   4.7555E-008,   3.2270E-007,  
4710.000,   2.6182E-007,   2.8080E-008,   1.0849E-007,   2.6981E-007,   6.9040E-006,   1.5970E-006,   5.6350E-007,   3.4554E-009,   4.7206E-008,   3.2394E-007,  
4720.000,   2.6161E-007,   2.8333E-008,   1.0877E-007,   2.7088E-007,   6.9293E-006,   1.6059E-006,   5.6235E-007,   3.1892E-009,   4.7293E-008,   3.2463E-007,  
4730.000,   2.6067E-007,   2.8660E-008,   1.0919E-007,   2.7184E-007,   6.9255E-006,   1.5997E-006,   5.6436E-007,   3.4265E-009,   4.7487E-008,   3.2568E-007,  
4740.000,   2.6087E-007,   2.7976E-008,   1.0830E-007,   2.7246E-007,   6.9604E-006,   1.6170E-006,   5.6282E-007,   3.3108E-009,   4.7411E-008,   3.2501E-007,  
4750.000,   2.6145E-007,   2.8148E-008,   1.0873E-007,   2.7124E-007,   6.9538E-006,   1.6092E-006,   5.6211E-007,   3.1602E-009,   4.7577E-008,   3.2366E-007,  
4760.000,   2.6064E-007,   2.7698E-008,   1.0732E-007,   2.7159E-007,   6.9171E-006,   1.5996E-006,   5.6111E-007,   3.2361E-009,   4.7575E-008,   3.1848E-007,  
4770.000,   2.6018E-007,   2.8155E-008,   1.0757E-007,   2.7174E-007,   6.8548E-006,   1.6053E-006,   5.6231E-007,   3.1952E-009,   4.7505E-008,   3.2232E-007,  
4780.000,   2.6109E-007,   2.8564E-008,   1.0747E-007,   2.6663E-007,   6.8910E-006,   1.6025E-006,   5.6209E-007,   3.2795E-009,   4.7106E-008,   3.2492E-007,  
4790.016,   2.6321E-007,   2.8329E-008,   1.0728E-007,   2.6912E-007,   6.8685E-006,   1.5928E-006,   5.6215E-007,   3.2554E-009,   4.7586E-008,   3.2417E-007,  
4800.000,   2.6166E-007,   2.8288E-008,   1.0857E-007,   2.6875E-007,   6.9195E-006,   1.6097E-006,   5.6303E-007,   3.1578E-009,   4.7333E-008,   3.2716E-007,  
4810.000,   2.6267E-007,   2.8434E-008,   1.0852E-007,   2.7031E-007,   6.9451E-006,   1.6112E-006,   5.5910E-007,   3.2241E-009,   4.7040E-008,   3.2142E-007,  
4820.000,   2.6087E-007,   2.8352E-008,   1.0854E-007,   2.7165E-007,   6.8900E-006,   1.6146E-006,   5.5792E-007,   3.1735E-009,   4.7125E-008,   3.1826E-007,  
4830.000,   2.6162E-007,   2.7833E-008,   1.0866E-007,   2.6902E-007,   6.8933E-006,   1.6115E-006,   5.6214E-007,   3.2602E-009,   4.7289E-008,   3.1940E-007,  
4840.000,   2.6025E-007,   2.8363E-008,   1.0820E-007,   2.6899E-007,   6.8635E-006,   1.6133E-006,   5.6183E-007,   3.3976E-009,   4.7361E-008,   3.2179E-007,  
4850.000,   2.6167E-007,   2.7959E-008,   1.0948E-007,   2.6856E-007,   6.8947E-006,   1.6194E-006,   5.6046E-007,   3.3530E-009,   4.7384E-008,   3.2221E-007,  
4860.000,   2.6088E-007,   2.8118E-008,   1.0890E-007,   2.6785E-007,   6.8501E-006,   1.6034E-006,   5.6007E-007,   3.2807E-009,   4.7501E-008,   3.2298E-007,  
4870.000,   2.6258E-007,   2.8064E-008,   1.0945E-007,   2.7244E-007,   6.8581E-006,   1.6089E-006,   5.6066E-007,   3.1904E-009,   4.7599E-008,   3.2383E-007,  
4880.000,   2.6098E-007,   2.7819E-008,   1.0831E-007,   2.7011E-007,   6.8886E-006,   1.6138E-006,   5.5896E-007,   3.3687E-009,   4.7329E-008,   3.2288E-007,  
4890.000,   2.6283E-007,   2.8554E-008,   1.0945E-007,   2.6942E-007,   6.9011E-006,   1.6198E-006,   5.6491E-007,   3.0783E-009,   4.7729E-008,   3.2146E-007,  
4900.000,   2.6293E-007,   2.7890E-008,   1.0890E-007,   2.6953E-007,   6.8353E-006,   1.6164E-006,   5.6237E-007,   3.1578E-009,   4.7607E-008,   3.2484E-007,  
4910.000,   2.6106E-007,   2.8295E-008,   1.0828E-007,   2.7014E-007,   6.8300E-006,   1.6185E-006,   5.6388E-007,   3.2120E-009,   4.7569E-008,   3.2233E-007,  
4920.000,   2.6246E-007,   2.8118E-008,   1.0866E-007,   2.6918E-007,   6.8385E-006,   1.6182E-006,   5.5967E-007,   3.3434E-009,   4.7555E-008,   3.2040E-007,  
4930.000,   2.6023E-007,   2.8583E-008,   1.0940E-007,   2.6957E-007,   6.8199E-006,   1.6191E-006,   5.6212E-007,   3.3301E-009,   4.7622E-008,   3.1944E-007,  
4940.000,   2.6079E-007,   2.7870E-008,   1.0783E-007,   2.6548E-007,   6.8123E-006,   1.6137E-006,   5.5986E-007,   3.3711E-009,   4.7700E-008,   3.1842E-007,  
4950.000,   2.6094E-007,   2.7927E-008,   1.0788E-007,   2.6620E-007,   6.8279E-006,   1.6085E-006,   5.6331E-007,   3.0627E-009,   4.6860E-008,   3.1922E-007,  
4960.000,   2.5906E-007,   2.7801E-008,   1.0906E-007,   2.7019E-007,   6.8258E-006,   1.6097E-006,   5.6013E-007,   3.0699E-009,   4.7660E-008,   3.1630E-007,  
4970.000,   2.5908E-007,   2.7539E-008,   1.0880E-007,   2.6695E-007,   6.8224E-006,   1.6042E-006,   5.5879E-007,   3.3205E-009,   4.7475E-008,   3.1862E-007,  
4980.000,   2.5964E-007,   2.8149E-008,   1.0838E-007,   2.6443E-007,   6.8063E-006,   1.6101E-006,   5.5440E-007,   3.3024E-009,   4.7829E-008,   3.1802E-007,  
4990.000,   2.6209E-007,   2.8077E-008,   1.0919E-007,   2.6953E-007,   6.8239E-006,   1.6146E-006,   5.6152E-007,   3.4627E-009,   4.7669E-008,   3.2256E-007,  
5000.000,   2.6060E-007,   2.8390E-008,   1.0938E-007,   2.7057E-007,   6.8125E-006,   1.6151E-006,   5.6043E-007,   3.3361E-009,   4.7793E-008,   3.2420E-007,  
5010.000,   2.6243E-007,   2.8388E-008,   1.0838E-007,   2.6889E-007,   6.7902E-006,   1.6120E-006,   5.6062E-007,   3.2940E-009,   4.8360E-008,   3.2096E-007,  
5020.000,   2.6155E-007,   2.8214E-008,   1.0963E-007,   2.6904E-007,   6.7972E-006,   1.6240E-006,   5.5773E-007,   3.4867E-009,   4.7729E-008,   3.2077E-007,  
5030.000,   2.6088E-007,   2.8423E-008,   1.0976E-007,   2.6924E-007,   6.8133E-006,   1.6365E-006,   5.5858E-007,   3.4867E-009,   4.8269E-008,   3.2012E-007,  
5040.000,   2.6194E-007,   2.8177E-008,   1.0928E-007,   2.6955E-007,   6.7748E-006,   1.6190E-006,   5.6014E-007,   3.4072E-009,   4.7536E-008,   3.1607E-007,  
5050.000,   2.5974E-007,   2.8067E-008,   1.0744E-007,   2.6738E-007,   6.7797E-006,   1.6292E-006,   5.5674E-007,   3.2916E-009,   4.7993E-008,   3.1483E-007,  
5060.000,   2.5845E-007,   2.8049E-008,   1.0838E-007,   2.6587E-007,   6.7068E-006,   1.6192E-006,   5.5826E-007,   3.4458E-009,   4.8461E-008,   3.1616E-007,  
5070.000,   2.5870E-007,   2.8204E-008,   1.0830E-007,   2.6470E-007,   6.7229E-006,   1.6217E-006,   5.5827E-007,   3.0542E-009,   4.7977E-008,   3.1659E-007,  
5080.000,   2.5843E-007,   2.8023E-008,   1.0865E-007,   2.6694E-007,   6.7187E-006,   1.6187E-006,   5.5880E-007,   3.4096E-009,   4.8008E-008,   3.1577E-007,  
5090.000,   2.5917E-007,   2.7582E-008,   1.0890E-007,   2.6630E-007,   6.7386E-006,   1.6157E-006,   5.5828E-007,   3.2253E-009,   4.8273E-008,   3.1457E-007,  
5100.000,   2.5948E-007,   2.7641E-008,   1.0779E-007,   2.6572E-007,   6.6945E-006,   1.6158E-006,   5.5856E-007,   3.3988E-009,   4.8253E-008,   3.1480E-007,  
5110.000,   2.5857E-007,   2.7859E-008,   1.0873E-007,   2.6477E-007,   6.6661E-006,   1.6181E-006,   5.5804E-007,   3.2410E-009,   4.8343E-008,   3.1444E-007,  
5120.000,   2.5989E-007,   2.7690E-008,   1.0840E-007,   2.6445E-007,   6.6913E-006,   1.6194E-006,   5.6118E-007,   3.4386E-009,   4.8081E-008,   3.1304E-007,  
5130.000,   2.5903E-007,   2.7714E-008,   1.0796E-007,   2.6322E-007,   6.6777E-006,   1.6110E-006,   5.6020E-007,   3.2506E-009,   4.8428E-008,   3.1048E-007,  
5140.000,   2.5883E-007,   2.7513E-008,   1.0814E-007,   2.6370E-007,   6.6363E-006,   1.6099E-006,   5.6051E-007,   3.5422E-009,   4.8142E-008,   3.1136E-007,  
5150.000,   2.5837E-007,   2.7428E-008,   1.0924E-007,   2.6313E-007,   6.6131E-006,   1.6183E-006,   5.5754E-007,   3.3759E-009,   4.7887E-008,   3.1070E-007,  
5160.000,   2.5646E-007,   2.7604E-008,   1.0963E-007,   2.6165E-007,   6.6037E-006,   1.6258E-006,   5.5967E-007,   3.1277E-009,   4.7772E-008,   3.1118E-007,  
5170.000,   2.5650E-007,   2.7814E-008,   1.0897E-007,   2.6290E-007,   6.6225E-006,   1.6145E-006,   5.6059E-007,   3.3482E-009,   4.8075E-008,   3.1367E-007,  
5180.000,   2.5591E-007,   2.7678E-008,   1.0741E-007,   2.6455E-007,   6.6329E-006,   1.6292E-006,   5.6016E-007,   3.4373E-009,   4.8073E-008,   3.1450E-007,  
5190.000,   2.5745E-007,   2.8047E-008,   1.0847E-007,   2.6562E-007,   6.6301E-006,   1.6198E-006,   5.5619E-007,   3.3169E-009,   4.8073E-008,   3.1311E-007,  
5200.000,   2.5737E-007,   2.7807E-008,   1.0958E-007,   2.6311E-007,   6.6276E-006,   1.6138E-006,   5.5676E-007,   3.2012E-009,   4.7825E-008,   3.1030E-007,  
5210.000,   2.5531E-007,   2.7959E-008,   1.0801E-007,   2.6214E-007,   6.5955E-006,   1.6173E-006,   5.5683E-007,   3.2964E-009,   4.8189E-008,   3.0953E-007,  
5220.000,   2.5427E-007,   2.6964E-008,   1.0880E-007,   2.6222E-007,   6.5658E-006,   1.6217E-006,   5.5762E-007,   3.3892E-009,   4.7981E-008,   3.0722E-007,  
5230.000,   2.5438E-007,   2.7107E-008,   1.0817E-007,   2.5954E-007,   6.5370E-006,   1.6177E-006,   5.5597E-007,   3.4108E-009,   4.8439E-008,   3.0592E-007,  
5240.000,   2.5368E-007,   2.6918E-008,   1.0791E-007,   2.5829E-007,   6.5782E-006,   1.6103E-006,   5.5597E-007,   3.0398E-009,   4.8317E-008,   3.0526E-007,  
5250.000,   2.5449E-007,   2.7130E-008,   1.0869E-007,   2.5825E-007,   6.5152E-006,   1.6110E-006,   5.5479E-007,   3.1349E-009,   4.7382E-008,   3.0510E-007,  
5260.000,   2.5288E-007,   2.7275E-008,   1.0886E-007,   2.6358E-007,   6.5430E-006,   1.6982E-006,   5.6317E-007,   3.5349E-009,   4.8763E-008,   3.0128E-007,  
5270.016,   2.5460E-007,   2.7557E-008,   1.0941E-007,   2.5912E-007,   6.4918E-006,   1.6111E-006,   5.5714E-007,   3.5843E-009,   4.8200E-008,   3.0275E-007,  
5280.000,   2.5314E-007,   2.7180E-008,   1.0870E-007,   2.5925E-007,   6.4489E-006,   1.6125E-006,   5.5026E-007,   3.3687E-009,   4.7911E-008,   3.0369E-007,  
5290.000,   2.5066E-007,   2.6975E-008,   1.0776E-007,   2.5878E-007,   6.4391E-006,   1.5999E-006,   5.5091E-007,   3.3916E-009,   4.8039E-008,   3.0171E-007,  
5300.000,   2.5153E-007,   2.7419E-008,   1.0947E-007,   2.5957E-007,   6.4886E-006,   1.6041E-006,   5.4978E-007,   3.1434E-009,   4.8248E-008,   3.0205E-007,  
5310.000,   2.5287E-007,   2.7559E-008,   1.0823E-007,   2.5681E-007,   6.5129E-006,   1.6065E-006,   5.5098E-007,   3.3410E-009,   4.8729E-008,   3.0140E-007,  
5320.000,   2.5147E-007,   2.7131E-008,   1.0880E-007,   2.5664E-007,   6.4554E-006,   1.6084E-006,   5.5433E-007,   3.5096E-009,   4.8536E-008,   2.9914E-007,  
5330.000,   2.5152E-007,   2.6949E-008,   1.0945E-007,   2.5875E-007,   6.4167E-006,   1.6214E-006,   5.5346E-007,   3.3253E-009,   4.8502E-008,   2.9923E-007,  
5340.000,   2.5030E-007,   2.6784E-008,   1.0958E-007,   2.5567E-007,   6.4310E-006,   1.6016E-006,   5.5610E-007,   3.3325E-009,   4.8063E-008,   2.9761E-007,  
5350.000,   2.5100E-007,   2.6696E-008,   1.0891E-007,   2.5631E-007,   6.3679E-006,   1.6065E-006,   5.5466E-007,   3.4253E-009,   4.8099E-008,   2.9847E-007,  
5360.016,   2.5080E-007,   2.6818E-008,   1.0834E-007,   2.5465E-007,   6.3589E-006,   1.6008E-006,   5.5228E-007,   3.1771E-009,   4.8398E-008,   2.9585E-007,  
5370.000,   2.5093E-007,   2.6622E-008,   1.0764E-007,   2.5573E-007,   6.3858E-006,   1.6099E-006,   5.5084E-007,   3.3795E-009,   4.8025E-008,   2.9839E-007,  
5380.000,   2.5034E-007,   2.6743E-008,   1.0729E-007,   2.5500E-007,   6.3369E-006,   1.5989E-006,   5.4852E-007,   3.3036E-009,   4.7859E-008,   3.0006E-007,  
5390.000,   2.5024E-007,   2.7094E-008,   1.0742E-007,   2.5806E-007,   6.3759E-006,   1.6004E-006,   5.4875E-007,   3.3145E-009,   4.8087E-008,   2.9933E-007,  
5400.000,   2.5141E-007,   2.7125E-008,   1.0804E-007,   2.5451E-007,   6.3575E-006,   1.6015E-006,   5.4858E-007,   3.3952E-009,   4.7440E-008,   2.9763E-007,  
5410.000,   2.5214E-007,   2.6327E-008,   1.0890E-007,   2.5645E-007,   6.3802E-006,   1.6043E-006,   5.5095E-007,   3.1578E-009,   4.8576E-008,   2.9506E-007,  
5420.000,   2.5034E-007,   2.6652E-008,   1.0843E-007,   2.5439E-007,   6.3345E-006,   1.6014E-006,   5.5261E-007,   3.4253E-009,   4.8380E-008,   2.9642E-007,  
5430.000,   2.4700E-007,   2.6772E-008,   1.0828E-007,   2.5559E-007,   6.3292E-006,   1.6059E-006,   5.5459E-007,   3.4265E-009,   4.7749E-008,   2.9660E-007,  
5440.000,   2.4946E-007,   2.6912E-008,   1.0811E-007,   2.5651E-007,   6.3396E-006,   1.6102E-006,   5.5178E-007,   3.1410E-009,   4.8129E-008,   2.9771E-007,  
5450.000,   2.4903E-007,   2.6758E-008,   1.0751E-007,   2.5558E-007,   6.3442E-006,   1.6014E-006,   5.4880E-007,   3.5108E-009,   4.8449E-008,   2.9612E-007,  
5460.000,   2.5295E-007,   2.6792E-008,   1.0811E-007,   2.5494E-007,   6.2946E-006,   1.5943E-006,   5.4996E-007,   3.4518E-009,   4.8702E-008,   2.9717E-007,  
5470.000,   2.4997E-007,   2.6622E-008,   1.0841E-007,   2.5377E-007,   6.3308E-006,   1.5979E-006,   5.5260E-007,   3.2386E-009,   4.8819E-008,   2.9441E-007,  
5480.000,   2.4760E-007,   2.6070E-008,   1.0867E-007,   2.5331E-007,   6.3003E-006,   1.5995E-006,   5.5151E-007,   3.6120E-009,   4.8157E-008,   2.9455E-007,  
5490.000,   2.4759E-007,   2.6453E-008,   1.0857E-007,   2.5163E-007,   6.2275E-006,   1.6055E-006,   5.5208E-007,   3.5169E-009,   4.8561E-008,   2.9452E-007,  
5500.000,   2.4761E-007,   2.6386E-008,   1.0814E-007,   2.5343E-007,   6.2342E-006,   1.5974E-006,   5.4872E-007,   3.4976E-009,   4.8457E-008,   2.9474E-007,  
5510.000,   2.4660E-007,   2.6507E-008,   1.0805E-007,   2.5317E-007,   6.2232E-006,   1.5970E-006,   5.5120E-007,   3.2855E-009,   4.7994E-008,   2.9403E-007,  
5520.000,   2.4866E-007,   2.6759E-008,   1.0713E-007,   2.5187E-007,   6.2318E-006,   1.5994E-006,   5.5514E-007,   3.3663E-009,   4.8349E-008,   2.9408E-007,  
5530.000,   2.4571E-007,   2.6334E-008,   1.0820E-007,   2.5223E-007,   6.2599E-006,   1.5892E-006,   5.5130E-007,   3.4253E-009,   4.8300E-008,   2.9355E-007,  
5540.000,   2.4799E-007,   2.6376E-008,   1.0743E-007,   2.5419E-007,   6.2436E-006,   1.5973E-006,   5.4973E-007,   3.2542E-009,   4.8535E-008,   2.9285E-007,  
5550.000,   2.4611E-007,   2.6787E-008,   1.0860E-007,   2.5170E-007,   6.1932E-006,   1.5931E-006,   5.4948E-007,   3.3518E-009,   4.8766E-008,   2.8944E-007,  
5560.000,   2.4491E-007,   2.6031E-008,   1.0761E-007,   2.5056E-007,   6.1833E-006,   1.5866E-006,   5.4803E-007,   3.4398E-009,   4.8200E-008,   2.8780E-007,  
5570.000,   2.4563E-007,   2.5858E-008,   1.0802E-007,   2.5112E-007,   6.1946E-006,   1.5897E-006,   5.4631E-007,   3.4892E-009,   4.8719E-008,   2.8800E-007,  
5580.000,   2.4386E-007,   2.5628E-008,   1.0760E-007,   2.5066E-007,   6.1417E-006,   1.5972E-006,   5.4777E-007,   3.2735E-009,   4.7971E-008,   2.8767E-007,  
5590.000,   2.4464E-007,   2.5490E-008,   1.0785E-007,   2.4829E-007,   6.1959E-006,   1.5845E-006,   5.4941E-007,   3.2723E-009,   4.8018E-008,   2.8196E-007,  
5600.000,   2.4491E-007,   2.5628E-008,   1.0699E-007,   2.4782E-007,   6.1329E-006,   1.5804E-006,   5.5028E-007,   3.2253E-009,   4.8130E-008,   2.8246E-007,  
5610.016,   2.4251E-007,   2.5589E-008,   1.0722E-007,   2.4783E-007,   6.1467E-006,   1.5916E-006,   5.4686E-007,   3.1048E-009,   4.8210E-008,   2.8208E-007,  
5620.000,   2.4268E-007,   2.5037E-008,   1.0895E-007,   2.4713E-007,   6.1306E-006,   1.5890E-006,   5.4895E-007,   3.3422E-009,   4.8499E-008,   2.8032E-007,  
5630.000,   2.4439E-007,   2.5223E-008,   1.0693E-007,   2.4767E-007,   6.1029E-006,   1.5865E-006,   5.4342E-007,   3.4494E-009,   4.8849E-008,   2.8245E-007,  
5640.016,   2.4333E-007,   2.5500E-008,   1.0649E-007,   2.4809E-007,   6.1090E-006,   1.5845E-006,   5.4583E-007,   3.4627E-009,   4.8216E-008,   2.8384E-007,  
5650.000,   2.4332E-007,   2.5275E-008,   1.0686E-007,   2.4572E-007,   6.1275E-006,   1.5794E-006,   5.5182E-007,   3.4506E-009,   4.8057E-008,   2.8360E-007,  
5660.000,   2.4538E-007,   2.5599E-008,   1.0785E-007,   2.4683E-007,   6.0895E-006,   1.5857E-006,   5.4589E-007,   3.2651E-009,   4.8372E-008,   2.8248E-007,  
5670.000,   2.4333E-007,   2.5463E-008,   1.0700E-007,   2.4686E-007,   6.0970E-006,   1.5880E-006,   5.4777E-007,   3.4000E-009,   4.8535E-008,   2.8323E-007,  
5680.000,   2.4342E-007,   2.5575E-008,   1.0868E-007,   2.4889E-007,   6.0954E-006,   1.5898E-006,   5.4649E-007,   3.4434E-009,   4.8240E-008,   2.8321E-007,  
5690.000,   2.4219E-007,   2.5882E-008,   1.0787E-007,   2.4731E-007,   6.1016E-006,   1.5864E-006,   5.4701E-007,   3.4096E-009,   4.8772E-008,   2.8170E-007,  
5700.016,   2.4105E-007,   2.5611E-008,   1.0778E-007,   2.4755E-007,   6.0989E-006,   1.5912E-006,   5.4864E-007,   3.2205E-009,   4.8396E-008,   2.8214E-007,  
5710.000,   2.4155E-007,   2.5702E-008,   1.0781E-007,   2.4651E-007,   6.0532E-006,   1.5855E-006,   5.4964E-007,   3.3614E-009,   4.8757E-008,   2.8389E-007,  
5720.000,   2.4010E-007,   2.5036E-008,   1.0737E-007,   2.4800E-007,   6.0471E-006,   1.5862E-006,   5.4619E-007,   3.4301E-009,   4.8296E-008,   2.8065E-007,  
5730.000,   2.4096E-007,   2.5589E-008,   1.0588E-007,   2.4556E-007,   6.0143E-006,   1.5726E-006,   5.4555E-007,   3.3108E-009,   4.8146E-008,   2.7942E-007,  
5740.000,   2.4307E-007,   2.5286E-008,   1.0803E-007,   2.4607E-007,   6.0479E-006,   1.5763E-006,   5.4507E-007,   3.4024E-009,   4.8795E-008,   2.7838E-007,  
5750.000,   2.4057E-007,   2.5133E-008,   1.0745E-007,   2.4532E-007,   6.0423E-006,   1.5765E-006,   5.4289E-007,   3.3687E-009,   4.8628E-008,   2.7749E-007,  
5760.000,   2.4169E-007,   2.4834E-008,   1.0706E-007,   2.4481E-007,   5.9864E-006,   1.5759E-006,   5.4700E-007,   3.4012E-009,   4.8382E-008,   2.7474E-007,  
5770.000,   2.4058E-007,   2.5020E-008,   1.0682E-007,   2.4423E-007,   5.9867E-006,   1.5767E-006,   5.4408E-007,   3.4048E-009,   4.8684E-008,   2.7370E-007,  
