Jul 18, 2019  11:56:19 AM
Residual Gas Analyzer Software 
RGA Software Version, 3.218.004

Pressure vs Time Scan Setup:

Active channels in Scan, 10 
Units, Torr
Sample Period, 10.00, sec
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1060, Volts
CEM Gain, 1.11E+003 
Sensitivity Factor, 8.30E-005 
Filament Current, 1.00, mAmps
Start time, Jul 18, 2019  11:56:19 AM 
Channel,  Mass(amu),     Name,                 Cal Factor,  Noise Floor, CEM Status

1         2.00           H2                    1.00         2            OFF
2         12.00          Carbon                1.00         2            OFF
3         14.00          Nitrogen              1.00         2            OFF
4         16.00          CH4                   1.00         2            OFF
5         18.00          H2O                   1.00         2            OFF
6         28.00          CO                    1.00         2            OFF
7         32.00          O2                    1.00         2            OFF
8         34.00          H2S                   1.00         2            OFF
9         40.00          KH/NaOH               1.00         2            OFF
10        44.00          CO2                   1.00         2            OFF


Time(s)      Channel#1   Channel#2   Channel#3   Channel#4   Channel#5   Channel#6   Channel#7   Channel#8   Channel#9   Channel#10  

7450.000,   1.3859E-007,   2.1692E-008,   1.1320E-007,   1.9130E-007,   3.8352E-006,   1.7434E-006,   5.7141E-007,   4.0289E-009,   4.8875E-008,   2.1806E-007,  
7460.000,   1.3927E-007,   2.1360E-008,   1.1399E-007,   1.9125E-007,   3.8381E-006,   1.7485E-006,   5.7207E-007,   4.2048E-009,   4.8888E-008,   2.1727E-007,  
7470.000,   1.3805E-007,   2.1572E-008,   1.1258E-007,   1.9313E-007,   3.8191E-006,   1.7414E-006,   5.7225E-007,   4.4687E-009,   4.8625E-008,   2.1912E-007,  
7480.000,   1.3714E-007,   2.1683E-008,   1.1333E-007,   1.9297E-007,   3.8455E-006,   1.7568E-006,   5.7613E-007,   4.4229E-009,   4.8671E-008,   2.1933E-007,  
7490.000,   1.3882E-007,   2.1545E-008,   1.1477E-007,   1.9326E-007,   3.8155E-006,   1.7548E-006,   5.7327E-007,   4.2000E-009,   4.9389E-008,   2.2166E-007,  
7500.000,   1.3842E-007,   2.1511E-008,   1.1312E-007,   1.9277E-007,   3.8385E-006,   1.7572E-006,   5.7375E-007,   4.4627E-009,   4.8911E-008,   2.2138E-007,  
7510.000,   1.3897E-007,   2.1724E-008,   1.1262E-007,   1.9302E-007,   3.8432E-006,   1.7631E-006,   5.7262E-007,   4.3807E-009,   4.8506E-008,   2.2063E-007,  
7520.000,   1.3827E-007,   2.1973E-008,   1.1382E-007,   1.9317E-007,   3.8330E-006,   1.7537E-006,   5.7697E-007,   4.4506E-009,   4.9052E-008,   2.2289E-007,  
7530.016,   1.3865E-007,   2.1707E-008,   1.1277E-007,   1.9270E-007,   3.8274E-006,   1.7547E-006,   5.6954E-007,   4.7108E-009,   4.8865E-008,   2.2409E-007,  
7540.000,   1.3778E-007,   2.1420E-008,   1.1362E-007,   1.9319E-007,   3.8502E-006,   1.7567E-006,   5.7167E-007,   4.4229E-009,   4.8847E-008,   2.2478E-007,  
7550.000,   1.3773E-007,   2.1776E-008,   1.1266E-007,   1.9210E-007,   3.8182E-006,   1.7528E-006,   5.7420E-007,   4.2783E-009,   4.9175E-008,   2.2429E-007,  
7560.000,   1.3816E-007,   2.1942E-008,   1.1193E-007,   1.9366E-007,   3.8205E-006,   1.7496E-006,   5.7230E-007,   4.7819E-009,   4.8923E-008,   2.2351E-007,  
7570.000,   1.3841E-007,   2.2169E-008,   1.1460E-007,   1.9185E-007,   3.8267E-006,   1.7609E-006,   5.7337E-007,   4.4675E-009,   4.9035E-008,   2.2338E-007,  
7580.016,   1.3765E-007,   2.2012E-008,   1.1369E-007,   1.9201E-007,   3.8145E-006,   1.7642E-006,   5.7282E-007,   4.6470E-009,   4.9433E-008,   2.2283E-007,  
7590.000,   1.3768E-007,   2.2051E-008,   1.1312E-007,   1.9211E-007,   3.7820E-006,   1.7518E-006,   5.7029E-007,   4.5108E-009,   4.8711E-008,   2.2363E-007,  
7600.000,   1.3719E-007,   2.1433E-008,   1.1319E-007,   1.9167E-007,   3.7925E-006,   1.7483E-006,   5.7510E-007,   4.7759E-009,   4.8502E-008,   2.2327E-007,  
7610.000,   1.3810E-007,   2.1743E-008,   1.1452E-007,   1.9212E-007,   3.8156E-006,   1.7597E-006,   5.6998E-007,   4.2386E-009,   4.8630E-008,   2.2333E-007,  
7620.000,   1.3627E-007,   2.2116E-008,   1.1371E-007,   1.9205E-007,   3.7813E-006,   1.7617E-006,   5.7496E-007,   4.4349E-009,   4.9024E-008,   2.2289E-007,  
7630.000,   1.3765E-007,   2.2104E-008,   1.1290E-007,   1.9267E-007,   3.8154E-006,   1.7594E-006,   5.6914E-007,   4.5843E-009,   4.8747E-008,   2.2538E-007,  
7640.000,   1.3590E-007,   2.2022E-008,   1.1412E-007,   1.9139E-007,   3.8115E-006,   1.7692E-006,   5.7365E-007,   4.3398E-009,   4.9010E-008,   2.2342E-007,  
7650.000,   1.3796E-007,   2.1472E-008,   1.1387E-007,   1.9106E-007,   3.8110E-006,   1.7586E-006,   5.7248E-007,   4.5277E-009,   4.8748E-008,   2.2564E-007,  
7660.000,   1.3783E-007,   2.1873E-008,   1.1247E-007,   1.9202E-007,   3.8046E-006,   1.7541E-006,   5.7213E-007,   4.3711E-009,   4.8849E-008,   2.2116E-007,  
7670.016,   1.3689E-007,   2.1766E-008,   1.1305E-007,   1.9257E-007,   3.8133E-006,   1.7707E-006,   5.7371E-007,   4.0795E-009,   4.8722E-008,   2.2404E-007,  
7680.000,   1.3682E-007,   2.1842E-008,   1.1452E-007,   1.9200E-007,   3.8060E-006,   1.7563E-006,   5.7267E-007,   4.4313E-009,   4.9049E-008,   2.2390E-007,  
7690.000,   1.3758E-007,   2.1724E-008,   1.1351E-007,   1.9157E-007,   3.8491E-006,   1.7502E-006,   5.6962E-007,   4.1602E-009,   4.8976E-008,   2.2280E-007,  
7700.000,   1.3719E-007,   2.1592E-008,   1.1294E-007,   1.9108E-007,   3.7950E-006,   1.7534E-006,   5.6830E-007,   4.3614E-009,   4.8593E-008,   2.2295E-007,  
7710.000,   1.3732E-007,   2.1728E-008,   1.1363E-007,   1.9392E-007,   3.8287E-006,   1.7613E-006,   5.6576E-007,   4.3398E-009,   4.8757E-008,   2.2383E-007,  
7720.000,   1.3740E-007,   2.1975E-008,   1.1273E-007,   1.9249E-007,   3.7932E-006,   1.7569E-006,   5.7328E-007,   4.3554E-009,   4.8537E-008,   2.2517E-007,  
7730.000,   1.3745E-007,   2.2186E-008,   1.1202E-007,   1.9238E-007,   3.8168E-006,   1.7607E-006,   5.7177E-007,   4.1759E-009,   4.8741E-008,   2.2470E-007,  
7740.000,   1.3885E-007,   2.2158E-008,   1.1336E-007,   1.9109E-007,   3.8375E-006,   1.7552E-006,   5.7023E-007,   4.4205E-009,   4.8908E-008,   2.2488E-007,  
7750.000,   1.3687E-007,   2.1916E-008,   1.1285E-007,   1.9111E-007,   3.8098E-006,   1.7454E-006,   5.7383E-007,   4.2133E-009,   4.8098E-008,   2.2426E-007,  
7760.000,   1.3636E-007,   2.1787E-008,   1.1331E-007,   1.9200E-007,   3.8020E-006,   1.7714E-006,   5.7443E-007,   4.2265E-009,   4.8837E-008,   2.2483E-007,  
7770.000,   1.3891E-007,   2.1772E-008,   1.1326E-007,   1.9217E-007,   3.8103E-006,   1.7658E-006,   5.7312E-007,   4.3771E-009,   4.8386E-008,   2.2615E-007,  
7780.000,   1.3739E-007,   2.2059E-008,   1.1301E-007,   1.9211E-007,   3.8275E-006,   1.7596E-006,   5.7222E-007,   4.2024E-009,   4.8653E-008,   2.2675E-007,  
7790.016,   1.3703E-007,   2.2359E-008,   1.1385E-007,   1.9158E-007,   3.8120E-006,   1.7685E-006,   5.7325E-007,   4.1024E-009,   4.9125E-008,   2.2717E-007,  
7800.000,   1.3714E-007,   2.1812E-008,   1.1421E-007,   1.9235E-007,   3.8653E-006,   1.7996E-006,   5.7599E-007,   4.3952E-009,   4.9108E-008,   2.2793E-007,  
7810.000,   1.3920E-007,   2.2295E-008,   1.1256E-007,   1.9332E-007,   3.8533E-006,   1.7827E-006,   5.7054E-007,   4.4012E-009,   4.8473E-008,   2.2911E-007,  
7820.000,   1.3821E-007,   2.1810E-008,   1.1274E-007,   1.9254E-007,   3.8506E-006,   1.7748E-006,   5.7577E-007,   4.1458E-009,   4.8627E-008,   2.2788E-007,  
7830.000,   1.3758E-007,   2.1886E-008,   1.1254E-007,   1.9262E-007,   3.8496E-006,   1.7706E-006,   5.7228E-007,   4.1675E-009,   4.8912E-008,   2.2928E-007,  
7840.000,   1.3792E-007,   2.2295E-008,   1.1349E-007,   1.9203E-007,   3.8270E-006,   1.7649E-006,   5.7219E-007,   4.4819E-009,   4.8313E-008,   2.2947E-007,  
7850.016,   1.3853E-007,   2.2294E-008,   1.1253E-007,   1.9243E-007,   3.8569E-006,   1.7791E-006,   5.7219E-007,   4.4795E-009,   4.8514E-008,   2.2900E-007,  
7860.000,   1.3781E-007,   2.2130E-008,   1.1353E-007,   1.9347E-007,   3.8483E-006,   1.7773E-006,   5.7239E-007,   4.0928E-009,   4.8937E-008,   2.2655E-007,  
7870.000,   1.3752E-007,   2.2086E-008,   1.1302E-007,   1.9204E-007,   3.8371E-006,   1.7768E-006,   5.7186E-007,   4.3096E-009,   4.8772E-008,   2.2558E-007,  
7880.000,   1.3843E-007,   2.1775E-008,   1.1284E-007,   1.9160E-007,   3.8487E-006,   1.7773E-006,   5.7296E-007,   4.2349E-009,   4.8723E-008,   2.2587E-007,  
7890.000,   1.3809E-007,   2.1777E-008,   1.1288E-007,   1.9297E-007,   3.8451E-006,   1.7754E-006,   5.7510E-007,   4.5277E-009,   4.9019E-008,   2.2747E-007,  
7900.000,   1.3770E-007,   2.2078E-008,   1.1226E-007,   1.9369E-007,   3.8969E-006,   1.7890E-006,   5.7222E-007,   4.3988E-009,   4.8400E-008,   2.2736E-007,  
7910.000,   1.3799E-007,   2.1841E-008,   1.1223E-007,   1.9340E-007,   3.8568E-006,   1.7799E-006,   5.7324E-007,   4.2072E-009,   4.8699E-008,   2.2745E-007,  
7920.016,   1.3901E-007,   2.2183E-008,   1.1384E-007,   1.9469E-007,   3.8753E-006,   1.7865E-006,   5.7430E-007,   4.2217E-009,   4.8771E-008,   2.2830E-007,  
7930.000,   1.3803E-007,   2.1677E-008,   1.1369E-007,   1.9376E-007,   3.8900E-006,   1.7798E-006,   5.7593E-007,   4.0000E-009,   4.8484E-008,   2.2780E-007,  
7940.000,   1.3929E-007,   2.2146E-008,   1.1258E-007,   1.9349E-007,   3.8814E-006,   1.7793E-006,   5.7638E-007,   4.2301E-009,   4.8534E-008,   2.2806E-007,  
7950.000,   1.3908E-007,   2.2148E-008,   1.1407E-007,   1.9385E-007,   3.8926E-006,   1.7681E-006,   5.7840E-007,   4.1506E-009,   4.8683E-008,   2.2919E-007,  
7960.016,   1.3889E-007,   2.1998E-008,   1.1349E-007,   1.9395E-007,   3.9070E-006,   1.7773E-006,   5.7591E-007,   4.5241E-009,   4.8454E-008,   2.2867E-007,  
7970.000,   1.3854E-007,   2.2259E-008,   1.1358E-007,   1.9393E-007,   3.8876E-006,   1.7781E-006,   5.7344E-007,   4.3663E-009,   4.8751E-008,   2.3021E-007,  
7980.000,   1.3893E-007,   2.2300E-008,   1.1439E-007,   1.9308E-007,   3.9198E-006,   1.7895E-006,   5.7583E-007,   4.3036E-009,   4.8451E-008,   2.2899E-007,  
7990.000,   1.3896E-007,   2.2240E-008,   1.1353E-007,   1.9436E-007,   3.9018E-006,   1.7839E-006,   5.7915E-007,   4.0988E-009,   4.8454E-008,   2.2943E-007,  
8000.000,   1.3892E-007,   2.1937E-008,   1.1358E-007,   1.9533E-007,   3.9202E-006,   1.7891E-006,   5.7623E-007,   4.3723E-009,   4.8957E-008,   2.3105E-007,  
8010.000,   1.3868E-007,   2.2141E-008,   1.1443E-007,   1.9381E-007,   3.9386E-006,   1.7946E-006,   5.7887E-007,   4.4120E-009,   4.8964E-008,   2.3328E-007,  
8020.000,   1.3798E-007,   2.2300E-008,   1.1228E-007,   1.9384E-007,   3.9242E-006,   1.7932E-006,   5.7817E-007,   4.5880E-009,   4.8767E-008,   2.3423E-007,  
8030.000,   1.3845E-007,   2.1996E-008,   1.1337E-007,   1.9587E-007,   3.9364E-006,   1.8018E-006,   5.8217E-007,   4.2928E-009,   4.8542E-008,   2.3764E-007,  
8040.000,   1.3704E-007,   2.2586E-008,   1.1373E-007,   1.9500E-007,   3.8968E-006,   1.7976E-006,   5.8118E-007,   4.1627E-009,   4.8746E-008,   2.3678E-007,  
8050.000,   1.3851E-007,   2.2390E-008,   1.1360E-007,   1.9412E-007,   3.9333E-006,   1.8112E-006,   5.7962E-007,   4.3855E-009,   4.8818E-008,   2.3539E-007,  
8060.000,   1.3945E-007,   2.2567E-008,   1.1395E-007,   1.9599E-007,   3.9220E-006,   1.7898E-006,   5.7724E-007,   4.0482E-009,   4.8453E-008,   2.3838E-007,  
8070.000,   1.3927E-007,   2.2608E-008,   1.1284E-007,   1.9621E-007,   3.9462E-006,   1.8072E-006,   5.8057E-007,   4.3289E-009,   4.8396E-008,   2.3881E-007,  
8080.000,   1.3929E-007,   2.2839E-008,   1.1421E-007,   1.9598E-007,   3.9108E-006,   1.7983E-006,   5.7846E-007,   4.3012E-009,   4.9311E-008,   2.3713E-007,  
8090.000,   1.3995E-007,   2.2542E-008,   1.1322E-007,   1.9542E-007,   3.9474E-006,   1.7924E-006,   5.7572E-007,   4.4386E-009,   4.8883E-008,   2.3793E-007,  
8100.000,   1.3980E-007,   2.2878E-008,   1.1427E-007,   1.9633E-007,   3.9239E-006,   1.8122E-006,   5.8099E-007,   4.4096E-009,   4.9189E-008,   2.3909E-007,  
8110.000,   1.3962E-007,   2.2789E-008,   1.1390E-007,   1.9633E-007,   3.9517E-006,   1.7930E-006,   5.8056E-007,   4.4422E-009,   4.9154E-008,   2.3958E-007,  
8120.000,   1.3900E-007,   2.2698E-008,   1.1339E-007,   1.9549E-007,   3.9561E-006,   1.8125E-006,   5.8021E-007,   4.3928E-009,   4.9169E-008,   2.3784E-007,  
8130.000,   1.3937E-007,   2.3104E-008,   1.1355E-007,   1.9795E-007,   3.9591E-006,   1.7892E-006,   5.7810E-007,   4.5012E-009,   4.9159E-008,   2.3901E-007,  
8140.000,   1.3937E-007,   2.2922E-008,   1.1419E-007,   1.9595E-007,   3.9525E-006,   1.8103E-006,   5.7906E-007,   4.4831E-009,   4.8881E-008,   2.3970E-007,  
8150.000,   1.4016E-007,   2.2937E-008,   1.1387E-007,   1.9706E-007,   3.9546E-006,   1.7986E-006,   5.7972E-007,   4.3169E-009,   4.9472E-008,   2.3987E-007,  
8160.000,   1.3919E-007,   2.2811E-008,   1.1385E-007,   1.9607E-007,   3.9638E-006,   1.8117E-006,   5.7237E-007,   4.4759E-009,   4.9007E-008,   2.4024E-007,  
8170.000,   1.3901E-007,   2.2848E-008,   1.1394E-007,   1.9781E-007,   3.9960E-006,   1.8062E-006,   5.7891E-007,   4.2614E-009,   4.8972E-008,   2.4086E-007,  
8180.016,   1.3960E-007,   2.2858E-008,   1.1469E-007,   1.9700E-007,   3.9710E-006,   1.8183E-006,   5.8193E-007,   4.5735E-009,   4.8666E-008,   2.4314E-007,  
8190.000,   1.3968E-007,   2.2913E-008,   1.1445E-007,   1.9952E-007,   4.0135E-006,   1.8069E-006,   5.8200E-007,   4.5108E-009,   4.8945E-008,   2.4147E-007,  
8200.000,   1.3942E-007,   2.2787E-008,   1.1409E-007,   1.9864E-007,   3.9961E-006,   1.8085E-006,   5.7971E-007,   4.3843E-009,   4.9069E-008,   2.4254E-007,  
8210.000,   1.4026E-007,   2.2895E-008,   1.1414E-007,   1.9676E-007,   3.9913E-006,   1.8127E-006,   5.8218E-007,   4.4530E-009,   4.9316E-008,   2.3995E-007,  
8220.032,   1.3842E-007,   2.2812E-008,   1.1380E-007,   1.9757E-007,   4.0000E-006,   1.8048E-006,   5.8004E-007,   4.3964E-009,   4.9189E-008,   2.4319E-007,  
8230.016,   1.3952E-007,   2.2940E-008,   1.1388E-007,   1.9621E-007,   3.9901E-006,   1.8184E-006,   5.7878E-007,   4.2120E-009,   4.8878E-008,   2.4000E-007,  
8240.000,   1.4053E-007,   2.2688E-008,   1.1447E-007,   1.9706E-007,   4.0180E-006,   1.7973E-006,   5.7921E-007,   4.4024E-009,   4.9118E-008,   2.4245E-007,  
8250.000,   1.4090E-007,   2.2549E-008,   1.1256E-007,   1.9820E-007,   4.0332E-006,   1.8114E-006,   5.7755E-007,   4.5759E-009,   4.9088E-008,   2.4278E-007,  
8260.000,   1.4091E-007,   2.2867E-008,   1.1354E-007,   1.9905E-007,   4.0251E-006,   1.8202E-006,   5.7902E-007,   4.1253E-009,   4.8548E-008,   2.4317E-007,  
8270.000,   1.4119E-007,   2.2704E-008,   1.1420E-007,   2.0004E-007,   4.0471E-006,   1.8156E-006,   5.8089E-007,   4.1542E-009,   4.8824E-008,   2.4322E-007,  
8280.016,   1.4068E-007,   2.3278E-008,   1.1450E-007,   1.9924E-007,   4.0425E-006,   1.8120E-006,   5.7887E-007,   4.3108E-009,   4.9219E-008,   2.4392E-007,  
8290.000,   1.3991E-007,   2.3292E-008,   1.1498E-007,   2.0063E-007,   4.0683E-006,   1.8058E-006,   5.8052E-007,   3.9843E-009,   4.9124E-008,   2.4376E-007,  
8300.000,   1.4002E-007,   2.3286E-008,   1.1413E-007,   1.9840E-007,   4.0505E-006,   1.8059E-006,   5.7971E-007,   4.2602E-009,   4.8755E-008,   2.4560E-007,  
8310.000,   1.4203E-007,   2.3111E-008,   1.1400E-007,   1.9862E-007,   4.0771E-006,   1.8130E-006,   5.7555E-007,   4.2084E-009,   4.8930E-008,   2.4580E-007,  
8320.000,   1.4096E-007,   2.3416E-008,   1.1539E-007,   2.0021E-007,   4.0632E-006,   1.8118E-006,   5.8080E-007,   4.4337E-009,   4.9378E-008,   2.4496E-007,  
8330.000,   1.4187E-007,   2.3157E-008,   1.1462E-007,   2.0063E-007,   4.0941E-006,   1.8109E-006,   5.8391E-007,   4.3518E-009,   4.9198E-008,   2.4838E-007,  
8340.000,   1.4100E-007,   2.3355E-008,   1.1351E-007,   2.0069E-007,   4.0959E-006,   1.8167E-006,   5.8026E-007,   4.2096E-009,   4.9245E-008,   2.4687E-007,  
8350.000,   1.4104E-007,   2.3052E-008,   1.1418E-007,   1.9951E-007,   4.0805E-006,   1.8182E-006,   5.7941E-007,   4.5169E-009,   4.9419E-008,   2.4960E-007,  
8360.000,   1.4091E-007,   2.3045E-008,   1.1439E-007,   1.9960E-007,   4.0810E-006,   1.8004E-006,   5.8071E-007,   4.5084E-009,   4.7865E-008,   2.4942E-007,  
8370.000,   1.4180E-007,   2.3245E-008,   1.1385E-007,   2.0146E-007,   4.1026E-006,   1.8220E-006,   5.7991E-007,   4.1831E-009,   4.8845E-008,   2.4917E-007,  
8380.000,   1.4184E-007,   2.3239E-008,   1.1515E-007,   2.0045E-007,   4.0964E-006,   1.8173E-006,   5.8475E-007,   4.3663E-009,   4.9060E-008,   2.5068E-007,  
8390.000,   1.4090E-007,   2.3571E-008,   1.1508E-007,   2.0098E-007,   4.0944E-006,   1.8191E-006,   5.8082E-007,   4.6639E-009,   4.9051E-008,   2.5134E-007,  
8400.000,   1.4127E-007,   2.3453E-008,   1.1401E-007,   2.0230E-007,   4.1092E-006,   1.8114E-006,   5.8118E-007,   4.3819E-009,   4.8627E-008,   2.5151E-007,  
8410.000,   1.4124E-007,   2.3402E-008,   1.1387E-007,   1.9930E-007,   4.0894E-006,   1.8190E-006,   5.8013E-007,   4.2867E-009,   4.9040E-008,   2.4791E-007,  
8420.000,   1.4082E-007,   2.3513E-008,   1.1285E-007,   2.0023E-007,   4.1064E-006,   1.8202E-006,   5.7820E-007,   4.6614E-009,   4.9411E-008,   2.5108E-007,  
8430.000,   1.4048E-007,   2.3618E-008,   1.1321E-007,   2.0217E-007,   4.1303E-006,   1.8125E-006,   5.8374E-007,   4.1940E-009,   4.9098E-008,   2.5156E-007,  
8440.016,   1.4251E-007,   2.3184E-008,   1.1517E-007,   2.0116E-007,   4.1169E-006,   1.8036E-006,   5.7815E-007,   4.2145E-009,   4.9159E-008,   2.5062E-007,  
8450.000,   1.4030E-007,   2.3558E-008,   1.1475E-007,   2.0078E-007,   4.0759E-006,   1.8102E-006,   5.8279E-007,   4.3313E-009,   4.8993E-008,   2.5219E-007,  
8460.000,   1.4069E-007,   2.3101E-008,   1.1395E-007,   2.0028E-007,   4.1017E-006,   1.8193E-006,   5.8248E-007,   4.1590E-009,   4.8581E-008,   2.4964E-007,  
8470.000,   1.4128E-007,   2.3560E-008,   1.1295E-007,   2.0224E-007,   4.1101E-006,   1.8033E-006,   5.7835E-007,   4.4795E-009,   4.8736E-008,   2.5173E-007,  
8480.000,   1.4135E-007,   2.3764E-008,   1.1456E-007,   2.0077E-007,   4.1273E-006,   1.8100E-006,   5.8147E-007,   4.3217E-009,   4.9459E-008,   2.5276E-007,  
8490.000,   1.4069E-007,   2.3502E-008,   1.1484E-007,   2.0323E-007,   4.1288E-006,   1.8118E-006,   5.8025E-007,   3.9446E-009,   4.9012E-008,   2.5150E-007,  
8500.000,   1.4129E-007,   2.3594E-008,   1.1480E-007,   2.0113E-007,   4.1287E-006,   1.8248E-006,   5.8155E-007,   4.3518E-009,   4.8892E-008,   2.5324E-007,  
8510.000,   1.4196E-007,   2.3769E-008,   1.1419E-007,   2.0195E-007,   4.1443E-006,   1.8141E-006,   5.8187E-007,   4.2566E-009,   4.9265E-008,   2.5267E-007,  
8520.000,   1.4168E-007,   2.3546E-008,   1.1372E-007,   2.0287E-007,   4.1666E-006,   1.8134E-006,   5.8543E-007,   4.4133E-009,   4.8743E-008,   2.5657E-007,  
8530.000,   1.4266E-007,   2.3873E-008,   1.1451E-007,   2.0175E-007,   4.1572E-006,   1.8192E-006,   5.8180E-007,   4.1434E-009,   4.8851E-008,   2.5702E-007,  
8540.000,   1.4165E-007,   2.3604E-008,   1.1429E-007,   2.0231E-007,   4.1488E-006,   1.8191E-006,   5.7779E-007,   4.4145E-009,   4.9230E-008,   2.5729E-007,  
8550.000,   1.4256E-007,   2.3972E-008,   1.1433E-007,   2.0215E-007,   4.1685E-006,   1.8132E-006,   5.8188E-007,   4.1470E-009,   4.8576E-008,   2.5609E-007,  
8560.000,   1.4231E-007,   2.3889E-008,   1.1433E-007,   2.0333E-007,   4.1409E-006,   1.8273E-006,   5.8153E-007,   4.4602E-009,   4.9033E-008,   2.5475E-007,  
8570.000,   1.4215E-007,   2.3625E-008,   1.1451E-007,   2.0389E-007,   4.1618E-006,   1.8257E-006,   5.8120E-007,   4.3422E-009,   4.8836E-008,   2.5592E-007,  
8580.016,   1.4240E-007,   2.3851E-008,   1.1529E-007,   2.0327E-007,   4.2031E-006,   1.8209E-006,   5.8112E-007,   4.1084E-009,   4.8618E-008,   2.5653E-007,  
8590.000,   1.4249E-007,   2.3916E-008,   1.1381E-007,   2.0279E-007,   4.1865E-006,   1.8115E-006,   5.8276E-007,   4.2193E-009,   4.8476E-008,   2.5689E-007,  
8600.000,   1.4324E-007,   2.4342E-008,   1.1539E-007,   2.0301E-007,   4.1906E-006,   1.8229E-006,   5.8329E-007,   4.3940E-009,   4.9453E-008,   2.5862E-007,  
8610.000,   1.4320E-007,   2.4502E-008,   1.1476E-007,   2.0492E-007,   4.1941E-006,   1.8282E-006,   5.8577E-007,   4.1253E-009,   4.8858E-008,   2.6080E-007,  
8620.000,   1.4320E-007,   2.4260E-008,   1.1414E-007,   2.0175E-007,   4.1993E-006,   1.8228E-006,   5.7947E-007,   4.3952E-009,   4.9201E-008,   2.5822E-007,  
8630.000,   1.4273E-007,   2.4281E-008,   1.1518E-007,   2.0342E-007,   4.1918E-006,   1.8170E-006,   5.8194E-007,   4.1422E-009,   4.9425E-008,   2.6042E-007,  
8640.000,   1.4387E-007,   2.4053E-008,   1.1458E-007,   2.0429E-007,   4.1898E-006,   1.8284E-006,   5.8109E-007,   4.0614E-009,   4.9110E-008,   2.6033E-007,  
8650.000,   1.4321E-007,   2.4231E-008,   1.1485E-007,   2.0537E-007,   4.1972E-006,   1.8265E-006,   5.7794E-007,   4.2928E-009,   4.8546E-008,   2.6169E-007,  
8660.000,   1.4250E-007,   2.4330E-008,   1.1544E-007,   2.0442E-007,   4.2220E-006,   1.8299E-006,   5.8343E-007,   4.3916E-009,   4.9057E-008,   2.5989E-007,  
8670.000,   1.4326E-007,   2.4228E-008,   1.1449E-007,   2.0458E-007,   4.2229E-006,   1.8273E-006,   5.8434E-007,   4.4554E-009,   4.9155E-008,   2.6073E-007,  
8680.000,   1.4387E-007,   2.4281E-008,   1.1515E-007,   2.0347E-007,   4.2070E-006,   1.8318E-006,   5.8176E-007,   4.2916E-009,   4.9105E-008,   2.5950E-007,  
8690.000,   1.4481E-007,   2.4187E-008,   1.1427E-007,   2.0467E-007,   4.2056E-006,   1.8402E-006,   5.8486E-007,   4.3831E-009,   4.9651E-008,   2.6023E-007,  
8700.000,   1.4321E-007,   2.4396E-008,   1.1531E-007,   2.0493E-007,   4.2197E-006,   1.8367E-006,   5.8212E-007,   4.3277E-009,   4.9596E-008,   2.6075E-007,  
8710.000,   1.4466E-007,   2.4200E-008,   1.1560E-007,   2.0593E-007,   4.2667E-006,   1.8364E-006,   5.8025E-007,   4.1349E-009,   4.9149E-008,   2.6535E-007,  
8720.000,   1.4481E-007,   2.4593E-008,   1.1569E-007,   2.0533E-007,   4.2601E-006,   1.8477E-006,   5.8974E-007,   4.1723E-009,   4.9647E-008,   2.6515E-007,  
8730.000,   1.4527E-007,   2.4667E-008,   1.1500E-007,   2.0527E-007,   4.2373E-006,   1.8375E-006,   5.7997E-007,   4.3313E-009,   4.9424E-008,   2.6376E-007,  
8740.000,   1.4387E-007,   2.4599E-008,   1.1562E-007,   2.0518E-007,   4.2440E-006,   1.8486E-006,   5.8427E-007,   4.4349E-009,   4.9325E-008,   2.6579E-007,  
8750.000,   1.4530E-007,   2.4770E-008,   1.1528E-007,   2.0704E-007,   4.2821E-006,   1.8536E-006,   5.8323E-007,   4.4072E-009,   4.9606E-008,   2.6563E-007,  
8760.000,   1.4526E-007,   2.4614E-008,   1.1538E-007,   2.0622E-007,   4.2927E-006,   1.8581E-006,   5.8514E-007,   4.4072E-009,   4.9548E-008,   2.6652E-007,  
8770.000,   1.4592E-007,   2.4754E-008,   1.1500E-007,   2.0652E-007,   4.2546E-006,   1.8575E-006,   5.8322E-007,   4.3494E-009,   4.9364E-008,   2.6707E-007,  
8780.000,   1.4470E-007,   2.4933E-008,   1.1541E-007,   2.0743E-007,   4.2819E-006,   1.8605E-006,   5.8699E-007,   4.5506E-009,   4.9502E-008,   2.6791E-007,  
8790.000,   1.4492E-007,   2.4731E-008,   1.1594E-007,   2.0579E-007,   4.2893E-006,   1.8728E-006,   5.8705E-007,   4.3771E-009,   4.9690E-008,   2.6964E-007,  
8800.000,   1.4518E-007,   2.5141E-008,   1.1633E-007,   2.0663E-007,   4.3036E-006,   1.8780E-006,   5.8502E-007,   4.3940E-009,   4.9112E-008,   2.6883E-007,  
8810.000,   1.4644E-007,   2.5149E-008,   1.1537E-007,   2.0697E-007,   4.2926E-006,   1.8844E-006,   5.8207E-007,   4.3831E-009,   4.9853E-008,   2.7097E-007,  
8820.000,   1.4538E-007,   2.5286E-008,   1.1537E-007,   2.0805E-007,   4.2732E-006,   1.8772E-006,   5.8514E-007,   4.5482E-009,   4.9288E-008,   2.7146E-007,  
